Delete,UniqueSubjNum,SubjNum,ExpName,Cat,Condition,SDtoday,FRtoday,Time,Time2,Date,DayofWeek,Month,NumSubs,SameGeNder,SameGenWhat,CellPhone,Internet,PaidPool,Late,SignUp,Age,Gender,NativeLang,SecondLang,AdditionalLang,SecondProficiency,Bilingual,AcademicYear,ExamLastWeek,ExamnextWeek,BusyDay,ClassBefore,ClassAfter,FirstExp,OtherExps,LastMealWhen,LastMealWhat,Breakfast,BreakfastWhat,Alcohol,DrinksPerWeek,CoffeeTea,Exercise,ExerciseFreq,SleepAvg,SleepLastNight,Tired,ExpDifficulty,GiveUp,MostlyGuess,1_Block,2_Block,3_Block,4_Block,Total
0,345,44,PMC,II,Control,0,1,9,1Morning,2029-12-03,4_Thu,03_Mar,NA,NA,NA,0,0,Pool,NA,NA,18,Female,English,French,NA,3,1,1,0,0,1,0,1,0,4,1.5,scrambled eggs and toast,1,scrambled eggs and toast,1,1,1,1,1,7,7,6,3,0,0,0.6625,0.75,0.575,0.825,0.7031
0,346,45,PMC,RD,Control,1,0,9,1Morning,2029-12-03,4_Thu,03_Mar,NA,NA,NA,0,0,Pool,NA,NA,23,Male,English,Italian,NA,2,1,1,0,0,0,0,0,0,6,10,hot cereal w/ raisins (it was good),0,Nthing,1,1,1,0,NA,7,7,4,2,1,0,0.675,0.725,0.625,0.6125,0.6594
0,348,47,PMC,RD,Control,1,0,9,1Morning,2029-12-03,4_Thu,03_Mar,NA,NA,NA,0,0,Pool,NA,NA,19,Female,English,Mandarin,NA,4,1,1,0,0,0,0,1,0,3,1,breakfast,1,Chocolate Pudding,1,0,1,1,2,5,7,4,2,0,0,0.625,0.8875,0.9375,0.875,0.8313
0,360,59,PMC,RD,Control,1,0,9,1Morning,2005-12-04,4_Thu,04_Apr,NA,NA,NA,0,0,Pool,NA,NA,19,Male,English,None,NA,0,0,1,0,0,0,0,1,0,4,12,Scallopped Potatoes,1,Did Nt eat yet,1,2,1,0,0,7,5,6,2,0,1,0.55,0.5875,0.7375,0.7375,0.6531
0,362,61,PMC,RD,Control,1,0,9,1Morning,2005-12-04,4_Thu,04_Apr,NA,NA,NA,0,0,Pool,NA,NA,18,Female,English,None,NA,0,0,1,0,1,1,0,1,0,4,1,Breakfast,1,Cereal,0,0,0,0,0,8,8,6,1,0,0,0.625,0.8125,0.8125,0.825,0.7688
0,374,76,PMC,II,Control,0,1,9,1Morning,2026-12-04,4_Thu,04_Apr,NA,NA,NA,0,0,Pool,NA,NA,19,Male,English,None,NA,1,1,1,1,1,0,0,0,0,6,1,breakfast,1,eggs and fruit,1,3,1,1,3,6,4,6,5,0,0,0.6625,0.7,0.625,0.675,0.6656
0,313,9,PMC,RD,Control,1,0,9.5,1Morning,2009-12-02,4_Thu,02_Feb,NA,NA,NA,0,0,Pool,NA,NA,18,Male,English,Arabic,NA,4,1,1,0,1,0,0,1,0,1,13,Pizza,0,Nting,0,0,0,0,0,8,7,5,3,0,0,0.622,0.85,0.925,0.9125,0.8274
0,315,11,PMC,RD,Control,1,0,9.5,1Morning,2009-12-02,4_Thu,02_Feb,NA,NA,NA,0,0,Pool,NA,NA,21,Female,English,None,NA,0,0,2,1,0,1,0,1,0,8,4,cherrios,1,cherrios,1,2,1,1,4,7,5,5,1,0,0,0.4948,0.5375,0.525,0.4,0.4893
0,305,1,PMC,RD,Control,0,0,10,1Morning,2007-12-02,2_Tue,02_Feb,NA,NA,NA,0,0,Pool,NA,NA,19,Male,English,Japanese,NA,2.67,1,2,0,1,0,0,1,1,0,16,lasagna & pizza,0,Nthing today,1,2,1,1,5,7,7,5,2,0,0,0.8375,0.8625,0.8625,0.875,0.8594
0,317,13,PMC,RD,Control,1,0,10,1Morning,2028-12-02,2_Tue,02_Feb,NA,NA,NA,0,0,Pool,NA,NA,18,Female,English,Italian,NA,1,1,1,0,1,1,0,1,0,3,1,breakfast,1,eggs and fruit,1,3,1,1,1,7,8,4,2,0,0,0.55,0.4375,0.475,0.4875,0.4875
0,326,23,PMC,RD,Control,1,0,10,1Morning,2006-12-06,2_Tue,03_Mar,NA,NA,NA,0,0,Pool,NA,NA,18,Female,English,French,NA,1,1,1,0,1,1,0,1,0,3,NA,Salad,0,Nthing today,1,2,1,1,6,7,6,5,2,0,0,0.6835,0.75,0.725,0.7875,0.7365
0,349,48,PMC,II,Control,0,1,10,1Morning,2029-12-03,4_Thu,03_Mar,NA,NA,NA,0,0,Pool,NA,NA,18,Female,English,Mandarin,NA,2,1,1,1,0,0,0,0,1,0,6,Chocolate covered pretzels,0,Nthing,1,3,1,0,0,5,3,4,2,1,1,0.525,0.4625,0.6,0.45,0.5094
0,350,49,PMC,RD,Control,1,0,10,1Morning,2029-12-03,4_Thu,03_Mar,NA,NA,NA,0,0,Pool,NA,NA,19,Male,English,German,NA,1,1,1,0,0,1,1,0,0,2,3,Peanut butter Sandwich,1,Peanut Butter Sandwich,0,3,0,1,3,7,6,5,2,0,0,0.5875,0.6625,0.7375,0.825,0.7031
0,375,78,PMC,II,Control,0,1,10,1Morning,2026-12-04,4_Thu,04_Apr,NA,NA,NA,0,0,Pool,NA,NA,19,Male,English,None,NA,4,1,1,1,0,1,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0.5625,0.5375,0.4625,0.4875,0.5125
0,377,80,PMC,II,Control,0,1,10,1Morning,2026-12-04,4_Thu,04_Apr,NA,NA,NA,0,0,Pool,NA,NA,19,Female,English,Mandarin,NA,4,1,1,1,0,1,0,0,0,6,12,Dinner,0,NA,1,1,1,0,0,8,8,1,2,0,0,0.6375,0.7125,0.75,0.7125,0.7031
0,316,12,PMC,II,Control,0,1,10.5,1Morning,2009-12-02,4_Thu,02_Feb,NA,NA,NA,0,0,Pool,NA,NA,22,Female,English,None,NA,0,0,4,0,1,NA,0,0,0,2,1,oatmeal,1,oatmeal,1,8,1,1,3,8,8,2,3,1,0,0.5125,0.6625,0.8,0.65,0.6563
0,306,2,PMC,II,Control,0,1,11,1Morning,2007-12-02,2_Tue,02_Feb,NA,NA,NA,0,0,Pool,NA,NA,18,Female,English,None,NA,0,0,1,1,1,0,0,0,0,6,14,Salad,1,Nthing,1,2,0,1,4,7,8,4,4,0,1,0.65,0.725,0.575,0.65,0.65
0,307,3,PMC,RD,Control,1,0,11,1Morning,2007-12-02,2_Tue,02_Feb,NA,NA,NA,0,0,Pool,NA,NA,19,Male,English,None,NA,0,0,1,1,1,1,0,1,1,0,12,peanut butter sandwich,0,Nne,1,6,0,1,5,8,6,5,1,0,0,0.55,0.5,0.4875,0.7375,0.5688
0,318,14,PMC,II,Control,0,1,11,1Morning,2028-12-02,2_Tue,02_Feb,NA,NA,NA,0,0,Pool,NA,NA,19,Male,English,French,Mandarin,3,1,1,0,1,1,1,1,0,4,1,Breakfast,1,"Bagel, juice, hashbrown",1,5,0,1,5,9,8,2,3,1,0,0.375,0.525,0.525,0.425,0.4625
0,319,15,PMC,RD,Control,1,0,11,1Morning,2028-12-02,2_Tue,02_Feb,NA,NA,NA,0,0,Pool,NA,NA,18,Male,English,None,NA,0,0,1,0,1,0,1,1,1,1,1,Bagel and milk,1,bagal,1,6,1,1,1,8,8,2,3,0,0,0.7625,0.925,0.75,0.8,0.8094
0,320,16,PMC,II,Control,0,1,11,1Morning,2028-12-02,2_Tue,02_Feb,NA,NA,NA,0,0,Pool,NA,NA,18,Male,English,None,NA,1,1,1,0,1,1,0,1,0,2,2,"eggs, hashbrowns, protein shake",1,eggs hasbrowns preotein shake,1,18,1,1,5,7,6,6,2,0,0,0.525,0.6,0.6875,0.7125,0.6313
0,321,17,PMC,RD,Control,1,0,11,1Morning,2028-12-02,2_Tue,02_Feb,NA,NA,NA,0,0,Pool,NA,NA,19,Male,English,Cantonese,NA,3,1,1,0,1,1,0,1,0,3,13,hot dog,1,N/A today,1,1,1,1,4,8,8,3,2,0,0,0.7875,0.825,0.85,0.8875,0.8375
0,329,26,PMC,II,Control,0,1,11,1Morning,2006-11-27,2_Tue,03_Mar,NA,NA,NA,0,0,Pool,NA,NA,18,Male,English,None,NA,3,1,1,1,1,1,0,1,0,3,2,Breakfest,1,Cereal,1,2,1,1,3,8,7,3,1,0,0,0.6125,0.6375,0.675,0.55,0.6188
0,373,75,PMC,RD,Control,1,0,11,1Morning,2024-12-04,2_Tue,04_Apr,NA,NA,NA,0,0,Pool,NA,NA,18,Female,English,French,NA,3,1,1,1,1,1,0,0,0,6,1,Eggs and fruit,1,Eggs and fruit,1,3,1,1,4,8,7,5,2,0,0,0.5375,0.75,0.825,0.8,0.7281
0,379,82,PMC,II,Control,0,1,11,1Morning,2026-12-04,4_Thu,04_Apr,NA,NA,NA,0,0,Pool,NA,NA,19,Male,English,None,NA,1,1,2,1,1,0,0,0,0,4,1,"chicken, grilled vegetables.",1,"chicken, grilled vegetables.",1,1,0,1,3,9,9,5,5,1,0,0.5875,0.475,0.7625,0.725,0.6375
0,380,83,PMC,RD,Control,1,0,11,1Morning,2026-12-04,4_Thu,04_Apr,NA,NA,NA,0,0,Pool,NA,NA,20,Female,English,None,NA,0,0,3,1,1,1,0,0,0,3,1,Pasta with ground beef,1,eggs and fruit,1,2,1,0,0,9,5,2,3,0,1,0.4625,0.475,0.525,0.5125,0.4938
0,308,4,PMC,II,Control,0,1,12,1Morning,2007-12-02,2_Tue,02_Feb,NA,NA,NA,0,0,Pool,NA,NA,18,Male,English,None,NA,0,0,1,1,1,0,0,0,0,6,11,Mac & Cheese with perogis,0,NA,1,16,1,0,0,10,9,1,1,0,0,0.575,0.6375,0.65,0.65,0.6281
0,309,5,PMC,RD,Control,1,0,12,1Morning,2007-12-02,2_Tue,02_Feb,NA,NA,NA,0,0,Pool,NA,NA,19,Female,English,None,NA,0,0,1,1,1,0,0,1,0,1,1,Breakfast,1,Eggs and Bacon,1,5,1,1,1,9,10,1,2,0,0,0.7375,0.85,0.7625,0.7375,0.7719
0,310,6,PMC,II,Control,0,1,12,1Morning,2007-12-02,2_Tue,02_Feb,NA,NA,NA,0,0,Pool,NA,NA,18,Female,English,French,NA,1,1,1,1,1,1,1,0,0,4,2,breakfast,1,toast and peanut butter,1,0,0,1,8,8,7,3,1,0,1,0.4875,0.4625,0.5125,0.5625,0.5063
0,322,18,PMC,II,Control,0,1,12,1Morning,2028-12-02,2_Tue,02_Feb,NA,NA,NA,0,0,Pool,NA,NA,19,Male,English,Arabic,NA,2,1,1,0,1,1,1,1,0,3,0,tuna sandwich and apple juice,0,NA,0,0,1,0,0,8,5,7,6,1,1,0.55,0.45,0.55,0.5875,0.5344
0,323,19,PMC,RD,Control,1,0,12,1Morning,2028-12-02,2_Tue,02_Feb,NA,NA,NA,0,0,Pool,NA,NA,20,Male,English,None,NA,0,0,3,0,1,1,0,1,1,0,1,Bagel,1,Bagel,1,12,1,1,3,8,7,4,1,0,0,0.6875,0.825,0.8875,0.8,0.8
0,332,29,PMC,RD,Control,1,0,12,1Morning,2006-11-18,2_Tue,03_Mar,NA,NA,NA,0,0,Pool,NA,NA,18,Female,English,Spanish,NA,3,1,1,1,1,1,1,1,0,6,1,Bagel with ham,0,NA,1,3,1,0,0,7,6,5,1,0,0,0.5375,0.6625,0.725,0.5875,0.6281
0,311,7,PMC,RD,Control,1,0,12.5,1Morning,2007-12-02,2_Tue,02_Feb,NA,NA,NA,0,0,Pool,NA,NA,18,Male,English,None,NA,0,0,1,1,0,0,0,1,0,3,14,Pasta,0,Nthing,1,12,0,1,1,8,8,6,4,0,1,0.6125,0.7375,0.7625,0.6875,0.7
0,312,8,PMC,II,Control,0,1,12.5,1Morning,2007-12-02,2_Tue,02_Feb,NA,NA,NA,0,0,Pool,NA,NA,19,Female,English,French,NA,2,1,1,0,1,0,0,0,0,1,2,Hashbrowns and an omelette,1,Hashbrowns and an omelette,1,20,1,1,4,10,8,4,5,1,1,0.6,0.7,0.7,0.725,0.6813
0,325,22,PMC,II,Control,0,1,13,2Early Afternoon,2028-12-02,2_Tue,02_Feb,NA,NA,NA,0,0,Pool,NA,NA,18,Female,English,Ukrainian,NA,3,1,1,0,1,1,1,0,0,5,4,"breakfast shake, a banana",1,"breakfast shake, a banana",1,2,1,1,2,8,8,4,1,0,0,0.625,0.5375,0.65,0.6625,0.6188
0,330,27,PMC,RD,Control,1,0,13,2Early Afternoon,2006-11-24,2_Tue,03_Mar,NA,NA,NA,0,0,Pool,NA,NA,18,Female,English,French,NA,3,1,1,0,1,1,1,0,0,5,NA,"Vector cereal with milk, water and a banana",1,"Vector cereal with milk, water and a banana",0,0,0,1,5,7,7,5,3,1,0,0.775,0.825,0.85,0.7625,0.8031
0,333,30,PMC,II,Control,0,1,13,2Early Afternoon,2006-11-15,2_Tue,03_Mar,NA,NA,NA,0,0,Pool,NA,NA,18,Male,English,None,NA,0,0,1,1,1,1,0,0,0,1,2,eggs,1,eggs and toast,1,8,1,1,3,10,8,4,5,0,0,0.6875,0.6125,0.625,0.4375,0.5906
0,334,32,PMC,II,Control,0,1,13,2Early Afternoon,2006-11-12,2_Tue,03_Mar,NA,NA,NA,0,0,Pool,NA,NA,19,Female,English,French,NA,1,1,1,1,1,1,1,1,0,1,3,breakfast,1,"cereal, english muffin",1,20,0,1,5,6,6,5,2,0,0,0.6,0.625,0.5375,0.4625,0.5563
0,335,34,PMC,II,Control,0,1,15,2Early Afternoon,2022-12-03,4_Thu,03_Mar,NA,NA,NA,0,0,Pool,NA,NA,18,Male,English,Korean,NA,1,1,1,1,0,1,0,0,0,1,2,Chicken Wings,0,NA,1,6,1,1,2,6,7,4,4,1,1,0.5625,0.475,0.5,0.5,0.5094
0,337,36,PMC,II,Control,0,1,15,2Early Afternoon,2022-12-03,4_Thu,03_Mar,NA,NA,NA,0,0,Pool,NA,NA,18,Female,English,None,NA,0,0,1,1,0,0,0,1,0,2,1,Bagel,1,"smoothie, orange, oatmeal",1,14,1,1,5,6,7,7,1,0,0,0.475,0.7375,0.6625,0.625,0.625
0,353,52,PMC,II,Control,0,1,15,2Early Afternoon,2029-12-03,4_Thu,03_Mar,NA,NA,NA,0,0,Pool,NA,NA,18,Male,English,Japanese,NA,2,1,1,0,0,0,1,0,1,0,2,Caesar Salad,1,Breakfast Sandwich and Tea,1,24,1,1,7,6,7,4,5,1,1,0.4875,0.6125,0.6125,0.525,0.5594
0,354,53,PMC,RD,Control,1,0,15,2Early Afternoon,2029-12-03,4_Thu,03_Mar,NA,NA,NA,0,0,Pool,NA,NA,19,Male,English,French,NA,3,1,1,0,0,0,1,0,0,3,2,chicken wings,0,Nthing,1,10,1,1,3,8,5,6,5,1,1,0.5125,0.525,0.5125,0.5,0.5125
0,365,67,PMC,RD,Control,1,0,15,2Early Afternoon,2005-12-04,4_Thu,04_Apr,NA,NA,NA,0,0,Pool,NA,NA,19,Female,English,None,NA,1,1,1,0,0,0,1,0,0,2,2,Sushi,0,Nthing today,1,8,0,1,1,8,6,6,1,0,0,0.45,0.7375,0.5625,0.6,0.5875
0,338,37,PMC,RD,Control,1,0,16,3LateAfternoon,2022-12-03,4_Thu,03_Mar,NA,NA,NA,0,0,Pool,NA,NA,19,Female,English,French,NA,2,1,2,0,0,1,1,0,0,11,4,wrap,1,yogurt,1,8,1,1,5,5,4,2,1,0,0,0.825,0.825,0.8,0.8875,0.8344
0,340,39,PMC,RD,Control,1,0,16,3LateAfternoon,2022-12-03,4_Thu,03_Mar,NA,NA,NA,0,0,Pool,NA,NA,21,Female,English,French,NA,4,1,2,1,0,1,1,0,0,4,14,Crackers,0,Nthing today,1,1,1,1,3,6,8,2,4,0,1,0.4125,0.5875,0.575,0.525,0.525
0,355,54,PMC,II,Control,0,1,16,3LateAfternoon,2029-12-03,4_Thu,03_Mar,NA,NA,NA,0,0,Pool,NA,NA,18,Female,English,French,NA,1,1,1,0,0,1,1,0,0,6,1,wonton soup,1,"chocolate milk, fruit",1,2,0,1,1,8,5,7,1,1,1,0.5625,0.6125,0.4625,0.425,0.5156
0,356,55,PMC,RD,Control,1,0,16,3LateAfternoon,2029-12-03,4_Thu,03_Mar,NA,NA,NA,0,0,Pool,NA,NA,18,Male,English,French,NA,2,1,1,0,0,0,1,0,0,1,2,Sandwich and sushi,0,NA,1,13,0,1,2,8,10,6,1,0,0,0.5625,0.7625,0.7625,0.8125,0.725
0,357,56,PMC,II,Control,0,1,16,3LateAfternoon,2029-12-03,4_Thu,03_Mar,NA,NA,NA,0,0,Pool,NA,NA,18,Female,English,Mandarin,NA,3,1,1,0,0,1,1,1,0,3,2,good,0,Nthing,0,10,1,1,2,6,6,7,2,1,1,0.6125,0.5875,0.6125,0.5125,0.5813
0,367,69,PMC,RD,Control,1,0,16,3LateAfternoon,2005-12-04,4_Thu,04_Apr,NA,NA,NA,0,0,Pool,NA,NA,18,Male,English,French,NA,2,1,1,0,0,0,1,0,0,2,3,Lunch,0,NA,1,7,1,1,3,6,6,4,4,0,0,0.675,0.8125,0.775,0.875,0.7844
0,368,70,PMC,II,Control,0,1,16,3LateAfternoon,2005-12-04,4_Thu,04_Apr,NA,NA,NA,0,0,Pool,NA,NA,18,Male,English,French,NA,3,1,1,0,1,0,1,0,0,4,4,"vegetable jambalaya, french fries, an apple, and chocolate milk",1,a bagel with peanut butter and a banana,1,1,1,1,3,7,7,5,1,0,0,0.6625,0.725,0.7375,0.7625,0.7219
0,369,71,PMC,RD,Control,1,0,16,3LateAfternoon,2005-12-04,4_Thu,04_Apr,NA,NA,NA,0,0,Pool,NA,NA,19,Male,English,Farsi,NA,1,1,1,0,1,1,1,0,0,5,3,French vanilla and a bagel,0,NA,1,1,1,1,4,5,5,7,1,0,0,0.825,0.9125,0.8625,0.8625,0.8656
0,370,72,PMC,II,Control,0,1,16,3LateAfternoon,2005-12-04,4_Thu,04_Apr,NA,NA,NA,0,0,Pool,NA,NA,21,Male,English,None,NA,0,0,2,1,1,0,1,0,0,5,1,sub,1,"eggs, hashbrowns",1,10,1,1,5,8,9,1,1,0,0,0.675,0.75,0.9125,0.85,0.7969
0,342,41,PMC,RD,Control,1,0,17,3LateAfternoon,2022-12-03,4_Thu,03_Mar,NA,NA,NA,0,0,Pool,NA,NA,18,Male,English,None,NA,1,1,1,0,0,0,1,1,0,4,4,lunch,1,cereal,1,3,0,1,4,7,9,1,2,0,0,0.725,0.925,0.9,0.9625,0.8781
0,343,42,PMC,II,Control,0,1,17,3LateAfternoon,2022-12-03,4_Thu,03_Mar,NA,NA,NA,0,0,Pool,NA,NA,18,Female,English,None,NA,0,0,1,1,0,1,1,1,0,4,3,"corn, fries, celery, carrots, water",1,Bagel with cream cheese,1,3,1,1,3,6,8,6,1,1,1,0.5875,0.4875,0.4625,0.4875,0.5063
0,344,43,PMC,RD,Control,1,0,17,3LateAfternoon,2022-12-03,4_Thu,03_Mar,NA,NA,NA,0,0,Pool,NA,NA,19,Female,English,None,NA,0,0,2,1,0,1,1,0,0,8,2,Burrito,1,English muffin,1,1,1,1,6,7,7,6,1,0,0,0.7125,0.875,0.875,0.875,0.8344
0,384,98,Verbal Over Stim,II,Control,0,1,14,2Early Afternoon,2012-12-01,4_Thu,01_Jan,4,0,NA,0,0,Pool,0,1,19,Male,English,None,NA,1.33,1,1,0,0,0,0,0,0,4,26,Booster Juice,0,NA,1,2.5,1,1,1.5,6,12,3,5,0,0,0.725,0.7,0.7625,0.775,0.7406
0,385,100,Verbal Over Stim,II,Control,0,1,14,2Early Afternoon,2012-12-01,4_Thu,01_Jan,4,0,NA,0,0,Pool,0,1,18,Female,English,French,NA,2.67,1,1,0,0,0,1,1,0,1,3,Chicken,1,NA,1,1,1,1,2,7,6,6,4,0,0,0.6,0.7375,0.6625,0.75,0.6875
0,386,102,Verbal Over Stim,RD,Control,1,0,13.5,2Early Afternoon,2010-12-01,5_Fri,01_Jan,3,1,M,0,0,Pool,0,1,18,Male,English,None,NA,0,0,1,0,0,0,1,0,0,2,1,Rice,1,"Eggs, hashbrown, Juice",1,10,1,1,2.5,6.5,6,6,3,0,0,0.7125,0.8625,0.9375,0.8875,0.85
0,388,106,Verbal Over Stim,RD,Control,1,0,14.5,2Early Afternoon,2013-12-01,5_Fri,01_Jan,4,0,NA,0,0,Pool,0,1,18,Female,English,French,NA,4,1,1,0,0,1,1,0,0,1,1,Bagel,1,"Grapefruit, Eggs",1,8,1,1,5.5,7,6,6,3,0,0,0.7625,0.85,0.8875,0.8625,0.8406
0,390,110,Verbal Over Stim,RD,Control,1,0,15.5,2Early Afternoon,2013-12-01,5_Fri,01_Jan,3,0,NA,0,0,Pool,0,1,18,Female,English,None,NA,0,0,1,0,0,0,0,0,0,1,7,Breakfast,1,"Eggs, Sausage, home fries",1,5,1,1,1,8,8,3,2.5,0,0,0.8125,0.8125,0.875,0.9125,0.8531
0,391,111,Verbal Over Stim,II,Control,0,1,15.5,2Early Afternoon,2013-12-01,5_Fri,01_Jan,3,0,NA,0,0,Pool,0,1,17,Male,English,None,NA,0,0,2,0,0,0,0,0,0,7,2,"Waffles, Cheese, juice",1,"Waffles, cheese, juice",1,10,1,1,3.5,7,8,6,6,1,1,0.575,0.5375,0.625,0.475,0.5531
0,394,117,Verbal Over Stim,RD,Control,1,0,14,2Early Afternoon,2019-12-01,4_Thu,01_Jan,4,0,NA,0,0,Pool,0,1,18,Female,English,None,NA,0,0,1,0,0,0,1,1,0,2,3,Yogurt,1,Yogurt,1,12,1,1,6,6,11,6,5,1,1,0.55,0.725,0.7,0.725,0.675
0,396,120,Verbal Over Stim,RD,Control,1,0,14,2Early Afternoon,2019-12-01,4_Thu,01_Jan,4,0,NA,0,0,Pool,0,1,19,Female,English,Mandarin,NA,4,1,1,0,0,1,1,0,0,3,2,Lunch,1,Omelette and sausages,1,2,1,1,0.5,7,7,5,1,0,0,0.7375,0.6875,0.75,0.7,0.7188
0,398,123,Verbal Over Stim,II,Control,0,1,13.5,2Early Afternoon,2020-12-01,5_Fri,01_Jan,4,0,NA,0,0,Pool,0,1,19,Female,English,French,NA,1.33,1,2,0,0,0,0,0,0,1,15,Thai Pineapple rice,1,Fruit,1,8,1,1,0.5,9,9,2,1,1,1,0.75,0.7625,0.7875,0.7875,0.7719
0,399,125,Verbal Over Stim,II,Control,0,1,13.5,2Early Afternoon,2020-12-01,5_Fri,01_Jan,4,0,NA,0,0,Pool,7,1,18,Male,English,Korean,NA,2.67,1,2,0,0,0,1,0,0,4,1,Chicken Teriyaki,1,Bacon and eggs,1,1,1,1,3.5,6.5,6.5,3,5,0,0,0.75,0.8125,0.8625,0.95,0.8438
0,400,127,Verbal Over Stim,II,Control,0,1,14.5,2Early Afternoon,2020-12-01,5_Fri,01_Jan,4,0,NA,0,0,Pool,0,1,18,Male,English,Portuguese,NA,1.33,1,1,0,0,0,1,0,1,0,2.5,Pasta,0,NA,1,2,1,0,NA,6,7,5,3,1,1,0.5,0.6375,0.6125,0.725,0.6188
0,401,129,Verbal Over Stim,RD,Control,1,0,14.5,2Early Afternoon,2020-12-01,5_Fri,01_Jan,4,0,NA,0,0,Pool,0,1,18,Female,English,None,NA,0,0,1,0,0,0,1,0,0,4,10,Sandwich,0,NA,0,NA,1,0,NA,7,7,5,5,1,1,0.5125,0.5,0.45,0.4625,0.4813
0,402,131,Verbal Over Stim,II,Control,0,1,15.5,2Early Afternoon,2020-12-01,5_Fri,01_Jan,4,0,NA,0,0,Pool,0,1,18,Female,English,French,NA,2.67,1,1,0,0,0,1,0,1,0,3,Pasta,1,Eggs,1,5,1,1,3,6,8,3,3,0,0,0.675,0.625,0.5875,0.7,0.6469
0,403,133,Verbal Over Stim,II,Control,0,1,15.5,2Early Afternoon,2020-12-01,5_Fri,01_Jan,4,0,NA,0,0,Pool,0,1,18,Male,English,None,NA,0,0,1,0,0,0,1,0,0,4,4,Chicken Fingers,NA,NA,1,9,1,1,2.5,7,6.5,1,5,1,1,0.4875,0.75,0.6375,0.6375,0.6281
0,404,136,Verbal Over Stim,RD,Control,1,0,10,1Morning,2021-12-01,6_Sat,01_Jan,4,0,NA,0,0,Pool,0,1,18,Female,English,None,NA,0,0,1,0,0,0,0,0,0,4,14,Tuna,0,NA,0,NA,1,1,2,6,6,3,3,0,0,0.8875,0.7875,0.925,0.925,0.8813
0,405,137,Verbal Over Stim,II,Control,0,1,10,1Morning,2021-12-01,6_Sat,01_Jan,4,0,NA,0,0,Pool,0,1,19,Female,English,French,NA,4,1,2,0,0,0,0,0,0,5,1,Toast,1,Toast,1,4,1,1,7,6,6,5,3,0,1,0.725,0.65,0.625,0.6875,0.6719
0,406,142,Verbal Over Stim,II,Control,0,1,12,1Morning,2021-12-01,6_Sat,01_Jan,3,0,NA,0,0,Pool,0,1,18,Male,English,French,NA,2.67,1,1,0,0,0,0,0,0,3,12,Salad,0,NA,1,20,1,1,5.5,8,10,3,2,0,0,0.7,0.6875,0.6375,0.775,0.7
0,407,143,Verbal Over Stim,II,Control,0,1,12,1Morning,2021-12-01,6_Sat,01_Jan,3,0,NA,0,0,Pool,0,1,17,Male,English,None,NA,0,0,-1,0,0,0,0,0,0,4,2,Breakfast,1,Smoothie,0,NA,0,1,3,8,8,3,3,0,0,0.6625,0.625,0.725,0.725,0.6844
0,408,144,Verbal Over Stim,II,Control,0,1,12,1Morning,2021-12-01,6_Sat,01_Jan,3,0,NA,0,0,Pool,0,1,18,Female,English,None,NA,0,0,1,0,0,0,0,0,0,4,9,Club Sandwich,0,NA,1,4,1,0,NA,7,9,3,4,1,1,0.5,0.7,0.7,0.7625,0.6656
0,411,147,Verbal Over Stim,II,Control,0,1,13,2Early Afternoon,2021-12-01,6_Sat,01_Jan,4,0,NA,0,0,Pool,5,1,18,Female,English,Polish,NA,4,1,1,0,0,0,0,0,0,2,1,Breakfast,1,Waffle/fruit,1,4,1,1,2.5,8,9,4,2,0,0,0.7,0.7125,0.725,0.725,0.7156
0,413,150,Verbal Over Stim,RD,Control,1,0,14,2Early Afternoon,2021-12-01,6_Sat,01_Jan,4,1,F,0,0,Pool,0,1,19,Female,English,French,Spanish,1.33,1,1,0,0,0,0,0,0,5,4.5,Breakfast,1,Bagel and milk,1,1,0,1,3,8,8,3,2,0,0,0.85,0.8625,0.725,0.85,0.8219
0,414,151,Verbal Over Stim,II,Control,0,1,14,2Early Afternoon,2021-12-01,6_Sat,01_Jan,4,1,F,0,0,Pool,0,1,18,Female,English,None,NA,0,0,1,0,0,0,0,0,0,4,1,Breakfast,1,Bagel and yogurt,1,2,1,1,2,8,10,4,1,0,0,0.575,0.5875,0.6625,0.7125,0.6344
0,415,152,Verbal Over Stim,RD,Control,1,0,14,2Early Afternoon,2021-12-01,6_Sat,01_Jan,4,1,F,0,0,Pool,0,1,18,Female,English,None,NA,0,0,1,0,0,0,0,0,0,4,4,Eggs,1,Eggs and fiberbar,1,2,0,1,7,7,7,2,1,0,0,0.8625,0.9125,0.9375,0.875,0.8969
0,418,156,Verbal Over Stim,RD,Control,1,0,16,3LateAfternoon,2021-12-01,6_Sat,01_Jan,1,0,NA,0,0,Pool,0,1,19,Female,English,None,NA,0,0,1,0,0,0,0,0,0,2,18,Penne with bread,1,GraNla bar,1,7.5,0,1,4,8,9,1,1,0,0,0.85,0.9,0.9,0.9375,0.8969
0,419,89,Verbal Over Strategy,II,Control,0,1,14.5,2Early Afternoon,2017-12-01,2_Tue,01_Jan,1,0,NA,0,0,Pool,0,1,18,Female,English,French,NA,2.67,1,1,0,0,1,1,0,0,2,4,Cereal,1,Cereal,1,5,1,1,3.5,6.5,6,6,2,0,1,0.6375,0.7375,0.75,0.75,0.71875
